sitename,Country or Area Name,Full Address,Latitude,Longitude,locationId,sensorId,country,sensorType,displayName,sensor_name,sensor_unit,lastUpdated,PROJECT_NAME,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,stationid,New Station,Parameter,Value,utcoff
Central Queensland_2,Australia,Blackwater,-23.5627,148.8807,7043.0,20405,AU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,267,1053,,-23.5627,148.8807,,102186,,,,
San Jose,Costa Rica,US Diplomatic Post: San Jose,9.949488,-84.142876,7077.0,20487,CR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,401,308,,9.949488,-84.142876,,102187,,,,
Rede de Qualidade do Ar do Alentejo,Portugal,Monte Velho,38.076944,-8.798611,7173.0,20643,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,549,,38.076944,-8.798611,,102188,,,,
SetÃºbal,Portugal,Santiago do CacÃ©m,38.02,-8.6975,7178.0,5078818,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,549,,38.02,-8.6975,,102189,,,,
SetÃºbal_2,Portugal,Sonega,37.871111,-8.723889,7182.0,24600,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,512,549,,37.871111,-8.723889,,102190,,,,
Chicago-Naperville-Joliet_5,United States,Hammond-167th St,41.594427,-87.495044,7405.0,21565,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,297,,41.594427,-87.495044,,102191,,,,
CLARK_2,United States,Jeffersonville - Bat,38.288191,-85.741337,7406.0,21567,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,303,,38.288191,-85.741337,,102192,,,,
Ho Chi Minh City,Viet Nam,US Diplomatic Post: Ho Chi Minh City,10.782773,106.700035,7440.0,21631,VN,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,404,918,,10.782773,106.700035,,102193,,,,
VN,Viet Nam,Hanoi,21.021939,105.818806,7441.0,21632,VN,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,445,916,,21.021939,105.818806,,102194,,,,
Rede de Qualidade do Ar do Alentejo_2,Portugal,Monte ChÃ£os,37.954167,-8.838056,7456.0,5079052,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,549,,37.954167,-8.838056,,102195,,,,
DZ,Algeria,Algiers,36.755798,3.039114,7503.0,21747,DZ,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,508,587,,36.755798,3.039114,,102196,,,,
Rede de Qualidade do Ar do Norte,Portugal,PaÃ§os de Ferreira,41.274167,-8.376111,7504.0,25350,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,550,,41.274167,-8.376111,,102197,,,,
COOS,United States,CTCLUSI Radar Hill-O,43.381943,-124.263885,7506.0,5079443,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,535,179,,43.381943,-124.263885,,102198,,,,
Charlotte-Gastonia-Concord,United States,Catawba Indian Natio,34.91263,-80.874283,7507.0,21753,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,318,,34.91263,-80.874283,,102199,,,,
Portland-Vancouver-Beaverton,United States,Portland Humboldt Sc,45.558081,-122.670985,7510.0,25507,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,184,,45.558081,-122.670985,,102200,,,,
GARFIELD,United States,Pomeroy-Pataha St,46.474438,-117.614764,7522.0,21793,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,547,201,,46.474438,-117.614764,,102201,,,,
BRITISH COLUMBIA_6,Canada,Tsawwassen,49.009869,-123.082017,7588.0,22026,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,557,183,,49.009869,-123.082017,,102205,,,,
Denver-Aurora_3,United States,I25 Denver,39.732144,-105.015313,7592.0,22048,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,520,241,,39.732144,-105.015313,,102206,,,,
DENVER,United States,Globeville,39.785622,-104.988469,7593.0,22047,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,520,241,,39.785622,-104.988469,,102207,,,,
WHATCOM,United States,Bellingham Pacific,48.760036,-122.456463,7636.0,22210,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,556,185,,48.760036,-122.456463,,102208,,,,
SOMERSET,United States,Princess Anne,38.176541,-75.701489,7637.0,22213,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,335,,38.176541,-75.701489,,102209,,,,
VIA STAZIONE - Laces (BZ),Italy,LA1 Laces,46.61947,10.85906,7648.0,22257,IT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,547,612,,46.61947,10.85906,,102210,,,,
Pristina,XK,US Diplomatic Post: Pristina,42.661995,21.15055,7674.0,22311,XK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,532,645,,42.661995,21.15055,,102211,,,,
CLARK_3,United States,RT,36.139707,-115.175654,7711.0,22434,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,506,208,,36.139707,-115.175654,,102212,,,,
Kowloon,Hong Kong,Sham Shui Po,22.33027778,114.1591667,7734.0,22505,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,450,942,,22.33027778,114.1591667,,102213,,,,
Kowloon_2,Hong Kong,Kwun Tong,22.31333333,114.2247222,7735.0,22508,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,450,943,,22.31333333,114.2247222,,102214,,,,
New Territories,Hong Kong,Kwai Chung,22.35722222,114.1297222,7736.0,22513,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,450,942,,22.35722222,114.1297222,,102215,,,,
New Territories_2,Hong Kong,Tai Po,22.45083333,114.1644444,7737.0,22520,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,451,942,,22.45083333,114.1644444,,102216,,,,
New Territories_3,Hong Kong,Yuen Long,22.44527778,114.0227778,7739.0,22529,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,451,942,,22.44527778,114.0227778,,102217,,,,
New Territories_4,Hong Kong,Tsuen Wan,22.37166667,114.1144444,7740.0,22543,HK,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,450,942,,22.37166667,114.1144444,,102218,,,,
HÃºsavÃ­k,Iceland,PCC norÃ°ur,66.079276,-17.342173,7769.0,25326,IS,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,625,522,,66.079276,-17.342173,,102219,,,,
PHILADELPHIA_2,United States,FAB,39.9603,-75.1424,7781.0,22612,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,521,337,,39.9603,-75.1424,,102220,,,,
UTAH,United States,Cave Camp - Timpanog,40.44194,-111.71341,7826.0,22705,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,220,,40.44194,-111.71341,,102222,,,,
monitoring network of Athens,Greece,ARISTOTELOUS,37.988066,23.727617,7832.0,29742,GR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,653,,37.988066,23.727617,,102223,,,,
Rede de Qualidade do Ar de Lisboa e Vale do Tejo,Portugal,LourinhÃ£,39.278333,-9.245556,7882.0,22855,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,547,,39.278333,-9.245556,,102224,,,,
Riverside-San Bernardino-Ontario_2,United States,Victorville - Park A,34.510955,-117.32555,7884.0,22857,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,499,202,,34.510955,-117.32555,,102225,,,,
Rede de Qualidade do Ar de Lisboa e Vale do Tejo_2,Portugal,Chamusca,39.3525,-8.466111,7910.0,5078938,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,550,,39.3525,-8.466111,,102227,,,,
Rede de Qualidade do Ar de Lisboa e Vale do Tejo_3,Portugal,Laranjeiro,38.663611,-9.157778,7911.0,22928,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,516,548,,38.663611,-9.157778,,102228,,,,
Los Angeles-Long Beach-Santa Ana_3,United States,Los Angeles - N. Mai,34.066429,-118.226755,7936.0,25196,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,497,199,,34.066429,-118.226755,,102233,,,,
Î‘Î¤Î¤Î™ÎšÎ—,Greece,THRAKOMAKEDONES,38.143521,23.758195,7962.0,29242,GR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,653,,38.143521,23.758195,,102234,,,,
monitoring network of Athens_2,Greece,ALIARTOS,38.375295,23.110302,8003.0,23216,GR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,515,651,,38.375295,23.110302,,102235,,,,
Youngstown-Warren-Boardman,United States,Laird Eng Bldg,41.23172,-80.80116,8009.0,23236,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,318,,41.23172,-80.80116,,102237,,,,
Bamako,Mali,US Diplomatic Post: Bamako,12.629813,-8.018847,8012.0,23247,ML,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,412,551,,12.629813,-8.018847,,102238,,,,
Rede de Qualidade do Ar de Lisboa e Vale do Tejo_4,Portugal,Olivais,38.768889,-9.108056,8036.0,5078849,PT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,516,548,,38.768889,-9.108056,,102239,,,,
irmn seninija,Lithuania,"""Vilnius - Zirmunai""",54.71527863,25.28944397,8062.0,5102511,LT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,580,658,,54.71527863,25.28944397,,102240,,,,
Memphis,United States,HERNANDO,34.820633,-89.987782,8077.0,24917,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,289,,34.820633,-89.987782,,102241,,,,
BOLIVAR,United States,CLEVELAND,33.750833,-90.734167,8078.0,25701,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,496,287,,33.750833,-90.734167,,102242,,,,
Saare,Estonia,"""SaarejÃ¤rve""",58.70277786,26.75889778,8081.0,23435,EE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,596,663,,58.70277786,26.75889778,,102243,,,,
Kohtla-JÃ¤rve,Estonia,"""Kohtla-JÃ¤rve""",59.40972519,27.27862167,8083.0,23453,EE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,599,664,,59.40972519,27.27862167,,102244,,,,
Vihula,Estonia,"""Lahemaa""",59.4944458,25.9305687,8084.0,8613037,EE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,599,660,,59.4944458,25.9305687,,102245,,,,
Naujosios Akmens miesto seninija,Lithuania,"""N.Akmene""",56.31944,22.87084,8112.0,5078414,LT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,586,650,,56.31944,22.87084,,102246,,,,
TETON,United States,Yellowstone- Old Fai,44.373056,-110.830833,8114.0,5077757,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,538,222,,44.373056,-110.830833,,102247,,,,
Petra in seninija,Lithuania,"""Kaunas - Petrasiunai""",54.895128,23.986222,8144.0,23710,LT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,581,654,,54.895128,23.986222,,102250,,,,
BRITISH COLUMBIA_7,Canada,Castlegar Zinio Park,49.317698,-117.661527,8213.0,23953,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,200,,49.317698,-117.661527,,102251,,,,
Los Angeles-Long Beach-Santa Ana_4,United States,North Holywood,34.181977,-118.363036,8236.0,24000,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,498,198,,34.181977,-118.363036,,102252,,,,
piazza Paolini 21 - Ponti sul Mincio (MN),Italy,PONTI SUL MINCIO,45.41083,10.69194,8269.0,7773744,IT,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,611,,45.41083,10.69194,,102253,,,,
New York-Northern New Jersey-Long Island_2,United States,Queens,40.7375,-73.8244,631.0,1152,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,524,341,,40.7375,-73.8244,,102257,,,,
ESSEX,United States,Whiteface Mtn,44.39308,-73.8589,633.0,25987,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,539,341,,44.39308,-73.8589,,102258,,,,
New York-Northern New Jersey-Long Island_3,United States,White Plains,41.0522,-73.7642,634.0,1109,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,525,341,,41.0522,-73.7642,,102259,,,,
Vallejo-Fairfield,United States,Vacaville,38.356556,-121.949853,635.0,1114,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,187,,38.356556,-121.949853,,102260,,,,
Athens,United States,ATHENS,35.4511,-84.5992,637.0,1113,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,503,306,,35.4511,-84.5992,,102261,,,,
SHOSHONE,United States,Pinehurst,47.536712,-116.236867,638.0,1870,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,551,205,,47.536712,-116.236867,,102262,,,,
Nashville-Davidson--Murfreesboro_2,United States,HVILLE,36.2975,-86.6525,639.0,1117,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,506,300,,36.2975,-86.6525,,102263,,,,
Syracuse,United States,E Syracuse,43.0528,-76.0597,645.0,5077732,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,334,,43.0528,-76.0597,,102265,,,,
Corning,United States,Pinnacle State Park,42.0972,-77.2103,646.0,1127,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,529,330,,42.0972,-77.2103,,102266,,,,
New York-Northern New Jersey-Long Island_4,United States,Holtsville,40.8278,-73.0575,647.0,1156,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,524,343,,40.8278,-73.0575,,102267,,,,
PLACER,United States,Tahoe City,39.166,-120.1488,650.0,1130,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,518,193,,39.166,-120.1488,,102269,,,,
Dyersburg,United States,DYERSBURG,36.0528,-89.3819,667.0,1149,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,505,291,,36.0528,-89.3819,,102270,,,,
Pocatello,United States,Pocatello Garrett an,42.876701,-112.460297,668.0,1883,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,217,,42.876701,-112.460297,,102271,,,,
Vallejo-Fairfield_2,United States,Rio Vista,38.167297,-121.688561,671.0,1154,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,514,188,,38.167297,-121.688561,,102272,,,,
Washington-Arlington-Alexandria_4,United States,DCNearRoad,38.894749,-76.953427,691.0,1188,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,517,331,,38.894749,-76.953427,,102273,,,,
Port Angeles_2,United States,Neah Bay 2-Makah Tri,48.366058,-124.610046,709.0,1231,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,554,178,,48.366058,-124.610046,,102275,,,,
Huntsville,United States,Huntsville Old Airpo,34.6917,-86.591698,714.0,1239,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,300,,34.6917,-86.591698,,102276,,,,
Washington-Arlington-Alexandria_5,United States,McMillan Reservoir,38.921848,-77.013176,739.0,3123,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,517,331,,38.921848,-77.013176,,102279,,,,
NOVA SCOTIA,Canada,AYLESFORD MOUNTAIN,45.07254,-64.84025,741.0,1278,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,541,370,,45.07254,-64.84025,,102280,,,,
STEVENS,United States,Colville-E 1st St,48.54469,-117.903222,743.0,1284,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,555,200,,48.54469,-117.903222,,102282,,,,
NEW BRUNSWICK,Canada,BATHURST,47.609528,-65.633528,744.0,1281,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,551,367,,47.609528,-65.633528,,102283,,,,
NEW BRUNSWICK_2,Canada,MONCTON,46.101389,-64.789639,746.0,1283,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,545,370,,46.101389,-64.789639,,102284,,,,
NOVA SCOTIA_2,Canada,PORT HAWKESBURY,45.614028,-61.362122,747.0,5079232,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,381,,45.614028,-61.362122,,102285,,,,
PRINCE EDWARD ISLAND,Canada,CHARLOTTETOWN,46.2406,-63.1306,748.0,1286,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,546,375,,46.2406,-63.1306,,102286,,,,
Rochester,United States,Rochester,43.9947,-92.4497,760.0,3810,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,537,281,,43.9947,-92.4497,,102287,,,,
ADAIR,United States,STILWELL CASTNET & N,35.750599,-94.669701,801.0,1406,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,504,274,,35.750599,-94.669701,,102289,,,,
Seattle-Tacoma-Bellevue_9,United States,Darrington-Fir St,48.246799,-121.603104,805.0,1408,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,554,188,,48.246799,-121.603104,,102292,,,,
Columbia,United States,Parklane,34.093899,-80.962196,807.0,21674,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,497,318,,34.093899,-80.962196,,102293,,,,
JACKSON,United States,Badlands,43.746944,-101.941109,813.0,1428,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,536,251,,43.746944,-101.941109,,102294,,,,
San Diego-Carlsbad-San Marcos_3,United States,Otay Mesa - Donovan,32.579361,-116.929486,825.0,1469,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,491,203,,32.579361,-116.929486,,102296,,,,
Atlantic City,United States,Brigantine,39.46487,-74.448738,828.0,1473,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,519,339,,39.46487,-74.448738,,102297,,,,
Holland-Grand Haven,United States,JENISON,42.894402,-85.852798,834.0,1301056,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,302,,42.894402,-85.852798,,102298,,,,
BRITISH COLUMBIA_8,Canada,Abbotsford Airport,49.021506,-122.326556,836.0,2216,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,557,186,,49.021506,-122.326556,,102299,,,,
Washington-Arlington-Alexandria_6,United States,HU-Beltsville,39.055302,-76.878304,843.0,1967,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,517,331,,39.055302,-76.878304,,102300,,,,
Detroit-Warren-Livonia_10,United States,ALLEN PARK,42.2283,-83.2092,868.0,2063,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,530,311,,42.2283,-83.2092,,102302,,,,
Miami-Fort Lauderdale-Miami Beach_3,United States,V_VIEW,26.0732,-80.3386,869.0,15571,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,465,320,,26.0732,-80.3386,,102303,,,,
VALLEY,United States,McCall,44.890197,-116.1065,870.0,1572,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,541,205,,44.890197,-116.1065,,102304,,,,
New Orleans-Metairie-Kenner,United States,Chalmette Vista,29.9431,-89.9761,872.0,1575,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,481,289,,29.9431,-89.9761,,102305,,,,
Cedar Rapids,United States,PUBLIC HEALTH,41.9767,-91.6878,894.0,1652,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,529,284,,41.9767,-91.6878,,102306,,,,
Detroit-Warren-Livonia_11,United States,PORT HURON,42.9533,-82.4564,907.0,1658,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,533,313,,42.9533,-82.4564,,102307,,,,
MONTGOMERY,United States,Viking Lake State Pa,40.970001,-95.044998,908.0,5077616,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,525,273,,40.970001,-95.044998,,102308,,,,
KITSAP,United States,Bremerton-Spruce Ave,47.592675,-122.627397,917.0,1683,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,551,185,,47.592675,-122.627397,,102309,,,,
Boise City-Nampa,United States,St. Lukes Meridian,43.600699,-116.347853,919.0,3131,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,535,205,,43.600699,-116.347853,,102310,,,,
Miami-Fort Lauderdale-Miami Beach_4,United States,POMPANO_BEACH,26.2906,-80.0969,920.0,28229,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,466,321,,26.2906,-80.0969,,102311,,,,
Duluth,United States,West Duluth,46.743889,-92.166946,923.0,1692,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,282,,46.743889,-92.166946,,102312,,,,
New York-Northern New Jersey-Long Island_5,United States,Rahway PM,40.603943,-74.276176,924.0,1693,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,339,,40.603943,-74.276176,,102313,,,,
New York-Northern New Jersey-Long Island_6,United States,Jersey City FH,40.725452,-74.052292,928.0,5077566,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,524,340,,40.725452,-74.052292,,102314,,,,
Philadelphia-Camden-Wilmington_5,United States,Clarksboro,39.800339,-75.21212,948.0,7631565,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,520,336,,39.800339,-75.21212,,102316,,,,
HARNEY,United States,Burns - Washington S,43.58925,-119.048302,952.0,1735,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,535,196,,43.58925,-119.048302,,102317,,,,
Augusta-Richmond County,United States,Trenton,33.7397,-81.8536,954.0,1740,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,496,315,,33.7397,-81.8536,,102318,,,,
SASKATCHEWAN,Canada,Saskatoon,52.136055,-106.662796,958.0,25720,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,236,,52.136055,-106.662796,,102319,,,,
Hilo_3,United States,Pahala,19.2065,-155.4689,959.0,1809,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,438,79,,19.2065,-155.4689,,102320,,,,
Lexington-Fayette,United States,NEWTWN,38.065,-84.5,973.0,1760,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,307,,38.065,-84.5,,102321,,,,
Evansville,United States,Evansville-Buena Vis,38.01325,-87.577923,976.0,5077776,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,297,,38.01325,-87.577923,,102322,,,,
New York-Northern New Jersey-Long Island_7,United States,Flemington,40.515251,-74.806755,978.0,1769,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,338,,40.515251,-74.806755,,102323,,,,
WARREN,United States,Columbia,40.924606,-75.067825,979.0,1771,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,525,337,,40.924606,-75.067825,,102324,,,,
Prineville,United States,Prineville - Davidso,44.299787,-120.844773,998.0,1800,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,538,190,,44.299787,-120.844773,,102326,,,,
AROOSTOOK,United States,Presque Isle Riversi,46.682299,-68.016195,1000.0,1802,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,359,,46.682299,-68.016195,,102327,,,,
Baltimore-Towson,United States,Padonia,39.462002,-76.631599,1003.0,1807,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,519,332,,39.462002,-76.631599,,102328,,,,
Cleveland-Elyria-Mentor,United States,Painesville,41.726811,-81.242156,1006.0,1813,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,528,317,,41.726811,-81.242156,,102329,,,,
Dayton_2,United States,Preble NCore,39.83562,-84.72049,1010.0,1819,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,520,306,,39.83562,-84.72049,,102330,,,,
Las Vegas-Paradise_3,United States,Palo Verde,36.173415,-115.332728,1013.0,22437,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,506,208,,36.173415,-115.332728,,102331,,,,
Pittsburgh_4,United States,Parkway East (Near R,40.437431,-79.863572,1017.0,1833,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,523,321,,40.437431,-79.863572,,102332,,,,
HUGHES,United States,Pierre,44.373786,-100.287269,1037.0,1867,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,538,256,,44.373786,-100.287269,,102333,,,,
GARRETT,United States,Piney Run,39.705799,-79.011902,1040.0,1874,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,520,324,,39.705799,-79.011902,,102334,,,,
BRITISH COLUMBIA_9,Canada,Pitt Meadows,49.24528,-122.70889,1045.0,22029,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,558,184,,49.24528,-122.70889,,102335,,,,
Bloomington,United States,Plummer,38.985556,-86.99,1047.0,3373561,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,517,299,,38.985556,-86.99,,102336,,,,
BENEWAH_2,United States,Plummer CDA Tribe,47.3386,-116.885902,1048.0,1882,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,550,203,,47.3386,-116.885902,,102337,,,,
Portland-Vancouver-Beaverton_2,United States,Portland - SE Lafaye,45.496641,-122.602877,1064.0,1910,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,185,,45.496641,-122.602877,,102338,,,,
Portland-Vancouver-Beaverton_3,United States,Portland - Sauvie Is,45.768531,-122.7721,1067.0,1912,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,544,184,,45.768531,-122.7721,,102339,,,,
Portland-Vancouver-Beaverton_4,United States,Portland - Spangler,45.25928,-122.588151,1068.0,25504,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,542,185,,45.25928,-122.588151,,102340,,,,
Portland-Vancouver-Beaverton_5,United States,Portland Near Road,45.39916,-122.7455,1069.0,25509,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,543,184,,45.39916,-122.7455,,102341,,,,
GRANT,United States,Potosi,42.692131,-90.696373,1070.0,1919,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,532,287,,42.692131,-90.696373,,102342,,,,
Hagerstown-Martinsburg,United States,Hagerstown,39.565601,-77.721901,1081.0,1934,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,519,328,,39.565601,-77.721901,,102343,,,,
Portsmouth_2,United States,ODOT Ironton,38.508114,-82.659301,1083.0,1941,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,515,312,,38.508114,-82.659301,,102344,,,,
Allegan,United States,HOLLAND,42.767799,-86.148598,1106.0,24918,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,532,301,,42.767799,-86.148598,,102346,,,,
Las Vegas-Paradise_4,United States,Jean,35.785665,-115.357087,1107.0,1990,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,504,208,,35.785665,-115.357087,,102347,,,,
Harrisburg-Carlisle_2,United States,Hershey,40.2722,-76.6814,1109.0,9367087,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,522,332,,40.2722,-76.6814,,102348,,,,
PERRY,United States,HAZ2,37.2831,-83.2203,1112.0,1993,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,311,,37.2831,-83.2203,,102349,,,,
